OBJECTID,ZoningCode,Description,ZoningGroup,Link,Link_Fr,Description_Fr,GlobalID,Shape__Area,Shape__Length
460,RH,High-Rise Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/31aafe38bb094f55b14f6a8b19a3fb09/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/902d7a7a3ea44980b4d8216a6240111c/data,Résidentielle – Immeubles d’habitation de grande hauteur,a0c1acb4-b1ed-4c73-aa02-1a2acc371d91,8843.580078125,423.701838956815
461,RH,High-Rise Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/31aafe38bb094f55b14f6a8b19a3fb09/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/902d7a7a3ea44980b4d8216a6240111c/data,Résidentielle – Immeubles d’habitation de grande hauteur,59d74a59-b18d-4b7b-82bb-ec724966eea9,821.912109375,120.098107412691
462,RH,High-Rise Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/31aafe38bb094f55b14f6a8b19a3fb09/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/902d7a7a3ea44980b4d8216a6240111c/data,Résidentielle – Immeubles d’habitation de grande hauteur,11f530c8-47a0-4c86-9cf2-5747a3eba38b,2465.05078125,237.633509587007
463,RH,High-Rise Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/31aafe38bb094f55b14f6a8b19a3fb09/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/902d7a7a3ea44980b4d8216a6240111c/data,Résidentielle – Immeubles d’habitation de grande hauteur,df854147-efe8-4d69-ba7e-d7a527568d32,6318.0390625,355.426482935223
464,RL,Low-Rise Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/991a199b4e60438b89163879c7a7dce4/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/9b0c415f3f574606a05a324bea62e5d7/data,Résidentielle – Immeubles d’habitation bas,9666be75-efb6-4c2a-b4fb-ae88911fd1cd,1891.361328125,187.599139828119
465,RL,Low-Rise Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/991a199b4e60438b89163879c7a7dce4/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/9b0c415f3f574606a05a324bea62e5d7/data,Résidentielle – Immeubles d’habitation bas,48ea1074-3e35-4830-86e0-f964f6e23c2e,166.697265625,52.2967068425451
466,RL,Low-Rise Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/991a199b4e60438b89163879c7a7dce4/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/9b0c415f3f574606a05a324bea62e5d7/data,Résidentielle – Immeubles d’habitation bas,8ba8e6ea-dba5-4cdd-820e-25717a71f8e8,21607.986328125,832.056894700164
467,RL,Low-Rise Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/991a199b4e60438b89163879c7a7dce4/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/9b0c415f3f574606a05a324bea62e5d7/data,Résidentielle – Immeubles d’habitation bas,4785e578-f15b-47a3-91aa-cf8c1ecdf1a6,853.29296875,117.06498467104
468,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,9de1e593-ba5b-4c5a-9227-2e937024b55e,29537.212890625,1789.49811444967
469,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,042aba04-afa4-499f-aea2-ca949586b74b,6465.3828125,328.170604870724
470,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,cf175ce9-2169-419a-b765-38443ba8d85c,2564.509765625,234.569845342673
471,CG,General Commercial,Commercial Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/66e8d43364964b23a76357bf9f98b1c6/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/0e720db3f4f046058fdfede94230e1e2/data,Commerciale générale,ef012bbb-eda2-447d-b765-10de7ae41859,2991.017578125,271.081677433414
472,RR,Rural Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/d9283e6c116e4fe4b4d4401cfc0f0848/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/e1966509d93943e0904ba7180e14b59f/data,Résidentielle rurale,a40c9019-b53b-462a-a855-a11331d73e1c,14672.298828125,565.178596631995
473,CFN,Neighbourhood Community Facility,Community Facility Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/4ea5010d1386434e87ec35e9bfffa032/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/28093ef5ca144d808c07cb2c70b1fcac/data,Installations communautaires de quartier,5ada45b5-fcce-41bb-9b7a-1a6905b8a9a6,48327.818359375,1236.08133282701
474,CFN,Neighbourhood Community Facility,Community Facility Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/4ea5010d1386434e87ec35e9bfffa032/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/28093ef5ca144d808c07cb2c70b1fcac/data,Installations communautaires de quartier,fcfb3d2c-9677-48c1-a135-493a3edf01ce,23468.404296875,743.17240127666
475,CFN,Neighbourhood Community Facility,Community Facility Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/4ea5010d1386434e87ec35e9bfffa032/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/28093ef5ca144d808c07cb2c70b1fcac/data,Installations communautaires de quartier,c305fe30-a842-411d-8a4f-07941c143bef,35157.69921875,1101.47618761361
476,CR,Regional Commercial,Commercial Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/edfd0e7e022e496f964f5ef9876365a9/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/1355351ae9b04536ab0a2049a2797527/data,Commerciale régionale,d13fccf9-0726-4caf-9efc-e99b6aecd872,178271.068359375,1836.52570719791
477,R1,One-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/ccd6e2fff6ff4349ad8c853b32f26762/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/f0034f3363ae44398c4f77f52b827b80/data,Résidentielle unifamiliale,a2ca140d-0c0f-4044-bbae-58e89fab26c7,4673.251953125,273.200049588665
478,R1,One-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/ccd6e2fff6ff4349ad8c853b32f26762/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/f0034f3363ae44398c4f77f52b827b80/data,Résidentielle unifamiliale,0fd30e0a-2f17-4c31-bd31-f4f8a6fc0946,13350.306640625,606.020058208521
479,R1,One-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/ccd6e2fff6ff4349ad8c853b32f26762/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/f0034f3363ae44398c4f77f52b827b80/data,Résidentielle unifamiliale,f46d6745-6cda-4f36-a71d-ae2d9cbd371c,6821.859375,499.436769087174
480,R1,One-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/ccd6e2fff6ff4349ad8c853b32f26762/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/f0034f3363ae44398c4f77f52b827b80/data,Résidentielle unifamiliale,ebf20c98-2845-4c2f-9fb8-de3809f16642,1966.294921875,185.752657417153
481,R1,One-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/ccd6e2fff6ff4349ad8c853b32f26762/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/f0034f3363ae44398c4f77f52b827b80/data,Résidentielle unifamiliale,d0f2def0-ab7c-44c5-9469-069b89203562,529.013671875,117.677742528855
482,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,a6b72396-9f7a-4860-a31d-8452466c2d21,2647.064453125,224.080575323833
483,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,12d9dc0c-8476-4f45-8d91-2956db507469,8404.3984375,499.661114524769
484,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,55b16e8b-3fc9-4d27-aa81-e631c62b03da,1793.1875,178.469496178132
485,RC,Urban Centre Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/6b7e23f3bda54560978b4fdfa94cdc6f/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/5d0bc448808e4797a8c42ce1c7c686fc/data,Résidentielle du centre-ville,d198edce-5f3c-420b-8dff-66d631940dad,1954.515625,200.568271860154
486,RC,Urban Centre Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/6b7e23f3bda54560978b4fdfa94cdc6f/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/5d0bc448808e4797a8c42ce1c7c686fc/data,Résidentielle du centre-ville,6ca5c1ca-bb9a-4de1-827d-16dd7766467f,8569.642578125,387.077254753156
487,RC,Urban Centre Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/6b7e23f3bda54560978b4fdfa94cdc6f/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/5d0bc448808e4797a8c42ce1c7c686fc/data,Résidentielle du centre-ville,bc54d3bd-479d-48d0-a330-36f518e4fec8,8550.552734375,385.223164965011
488,RC,Urban Centre Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/6b7e23f3bda54560978b4fdfa94cdc6f/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/5d0bc448808e4797a8c42ce1c7c686fc/data,Résidentielle du centre-ville,075f7728-2e67-4dcb-afb5-e590ad79da05,369.75390625,79.7310828404231
489,RC,Urban Centre Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/6b7e23f3bda54560978b4fdfa94cdc6f/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/5d0bc448808e4797a8c42ce1c7c686fc/data,Résidentielle du centre-ville,da74d460-31b7-40d9-864c-e2d59693d4d5,7620.228515625,358.862690801878
490,RS,Rural Settlement Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/494728b1a2e94e3db35d7302e813ca8e/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/3570eeb795254b70aef37284c3b4f5e9/data,Résidentielle de peuplement rurale,98573972-aeba-45ec-817c-387f2953a832,38785.732421875,972.933328403141
491,RS,Rural Settlement Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/494728b1a2e94e3db35d7302e813ca8e/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/3570eeb795254b70aef37284c3b4f5e9/data,Résidentielle de peuplement rurale,345d62bb-1f4b-4a6c-bba6-50c5d4e5ef74,7415.3046875,405.127829536791
492,RM,Mid-Rise Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/0eb924d0f2d34387a98e3b18518388ba/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/e6cdca0594084ac9b7158cc9db4b4c8f/data,Résidentielle – Immeubles d’habitation de hauteur moyenne,faf84749-5120-4210-b684-ce2bc5a503a3,4207.484375,342.510759834871
493,RM,Mid-Rise Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/0eb924d0f2d34387a98e3b18518388ba/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/e6cdca0594084ac9b7158cc9db4b4c8f/data,Résidentielle – Immeubles d’habitation de hauteur moyenne,6e7d1013-15bb-4a21-b6e0-00e0832bd56b,4653.78125,323.414173329893
494,RM,Mid-Rise Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/0eb924d0f2d34387a98e3b18518388ba/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/e6cdca0594084ac9b7158cc9db4b4c8f/data,Résidentielle – Immeubles d’habitation de hauteur moyenne,4a55304b-5f45-4364-b144-0171b9bc9f28,3684.33984375,305.060783643326
495,RM,Mid-Rise Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/0eb924d0f2d34387a98e3b18518388ba/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/e6cdca0594084ac9b7158cc9db4b4c8f/data,Résidentielle – Immeubles d’habitation de hauteur moyenne,f391bfd5-72c8-4304-a668-0bcca4e59a97,5419.5546875,352.319271117783
496,RM,Mid-Rise Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/0eb924d0f2d34387a98e3b18518388ba/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/e6cdca0594084ac9b7158cc9db4b4c8f/data,Résidentielle – Immeubles d’habitation de hauteur moyenne,4ded3ad3-cc25-48b4-ab90-3072c5d3b0a4,3167.443359375,272.648091440756
497,RM,Mid-Rise Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/0eb924d0f2d34387a98e3b18518388ba/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/e6cdca0594084ac9b7158cc9db4b4c8f/data,Résidentielle – Immeubles d’habitation de hauteur moyenne,03dc520b-d9f4-4cce-b698-728473312d77,7422.67578125,365.559437037964
498,RR,Rural Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/d9283e6c116e4fe4b4d4401cfc0f0848/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/e1966509d93943e0904ba7180e14b59f/data,Résidentielle rurale,2de6aa4b-f4b5-4350-8c6d-ed5d320c3116,24008.75,729.149791904673
499,RR,Rural Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/d9283e6c116e4fe4b4d4401cfc0f0848/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/e1966509d93943e0904ba7180e14b59f/data,Résidentielle rurale,cb5fc754-d0b4-459c-98a3-7a86f13bbd0a,2538.890625,263.805847018835
500,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,b9ec263b-1cfe-4e35-978a-d6063a2fb3d9,7008.212890625,353.400073193681
501,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,6a6f5b0b-2d0a-49be-8765-7d17ef8ee86d,10104.4140625,589.23689032989
502,RM,Mid-Rise Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/0eb924d0f2d34387a98e3b18518388ba/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/e6cdca0594084ac9b7158cc9db4b4c8f/data,Résidentielle – Immeubles d’habitation de hauteur moyenne,d4e28f1f-05dd-4a2f-9d6d-82a8ba1e563b,22208.310546875,976.829422455319
503,P,Park,Other Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/f8ae5887ff644f6f8f8c07970b3c3f68/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/63d4c86774e94996a68c2bdf5d59a2e6/data,Parc,35c7591c-9514-470f-8b27-ee2113e7cbeb,4399.705078125,292.844021081948
504,P,Park,Other Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/f8ae5887ff644f6f8f8c07970b3c3f68/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/63d4c86774e94996a68c2bdf5d59a2e6/data,Parc,9247dc9e-adc8-412e-aa70-c63c77c87490,55727.541015625,1906.4116033849
505,P,Park,Other Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/f8ae5887ff644f6f8f8c07970b3c3f68/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/63d4c86774e94996a68c2bdf5d59a2e6/data,Parc,fffe9207-8563-432a-889a-7d0a11414d83,18551.876953125,638.699161617938
506,P,Park,Other Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/f8ae5887ff644f6f8f8c07970b3c3f68/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/63d4c86774e94996a68c2bdf5d59a2e6/data,Parc,ffed0334-aeb4-4850-aac7-4bcb1f34346a,1489.447265625,213.469825326773
507,P,Park,Other Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/f8ae5887ff644f6f8f8c07970b3c3f68/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/63d4c86774e94996a68c2bdf5d59a2e6/data,Parc,155c9ec1-66b6-4542-b902-7462802c6eb4,1434198.46484375,9471.68570136688
508,P,Park,Other Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/f8ae5887ff644f6f8f8c07970b3c3f68/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/63d4c86774e94996a68c2bdf5d59a2e6/data,Parc,4358029f-e62b-48d0-a072-6eb6819cd076,191889.26953125,3212.48485154877
509,R1,One-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/ccd6e2fff6ff4349ad8c853b32f26762/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/f0034f3363ae44398c4f77f52b827b80/data,Résidentielle unifamiliale,33b438c2-9dda-4c39-93f4-928a26c97bd3,28276.142578125,1112.0328918684
510,R1,One-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/ccd6e2fff6ff4349ad8c853b32f26762/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/f0034f3363ae44398c4f77f52b827b80/data,Résidentielle unifamiliale,869fef89-ceee-4223-85c3-a4e404753e07,8618.841796875,405.104619544518
511,R1,One-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/ccd6e2fff6ff4349ad8c853b32f26762/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/f0034f3363ae44398c4f77f52b827b80/data,Résidentielle unifamiliale,c4e92311-78ae-472e-bd72-e8bf89325df8,18909.544921875,720.809330142602
512,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,33f36e6e-c8aa-438d-94d8-8475d5e40e33,22308.595703125,717.071723381271
513,R2,Two-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/b69f68f598684057b8269d4999409938/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/40c6024264354de9ac3bc3601e838a5e/data,Résidentielle bifamiliale,3c952c36-cb91-4752-a9f2-ec5c7152df90,8264.4765625,541.367396582087
514,R1,One-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/ccd6e2fff6ff4349ad8c853b32f26762/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/f0034f3363ae44398c4f77f52b827b80/data,Résidentielle unifamiliale,6d6c9eed-9adc-49dc-9b5b-c61510dbcd08,4991.40625,362.259141509573
515,R1,One-Unit Residential,Residential Zones,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/ccd6e2fff6ff4349ad8c853b32f26762/data,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/f0034f3363ae44398c4f77f52b827b80/data,Résidentielle unifamiliale,5a35cfd9-d92f-433e-9c9c-b83487963f83,6744.65234375,506.302170913433
